portfolio_id,account_id,portfolio_type,current_value,inception_date
2439,340,Hybrid,126322.87,2020-05-01 00:00:00
2440,1237,Equity,66688.17,2025-05-16 00:00:00
2441,93,Hybrid,223832.18,2024-12-09 00:00:00
2442,1472,Hybrid,184272.85,2018-10-18 00:00:00
2443,1199,Equity,119400.1,2022-08-27 00:00:00
2444,829,Equity,1052928.4,2025-04-29 00:00:00
2445,833,Equity,38141.75,2020-10-09 00:00:00
2446,927,Hybrid,674937.52,2021-06-04 00:00:00
2447,687,Fixed Income,83999.56,2019-06-01 00:00:00
2448,134,Equity,77644.84,2017-10-30 00:00:00
2449,980,Hybrid,44272.51,2019-08-03 00:00:00
2450,1130,Equity,263429.65,2020-12-31 00:00:00
2451,103,Hybrid,114875.62,2025-03-16 00:00:00
2452,293,Equity,53107.81,2021-07-16 00:00:00
2453,8,Fixed Income,381121.92,2022-03-28 00:00:00
2454,1005,Equity,102022.2,2024-10-08 00:00:00
2455,649,Fixed Income,96870.66,2019-06-02 00:00:00
2456,820,Hybrid,49910.24,2023-02-25 00:00:00
2457,1377,Goal-Based,155726.34,2022-10-11 00:00:00
2458,1245,Equity,71760.58,2018-09-17 00:00:00
2459,1049,Hybrid,469606.83,2022-05-15 00:00:00
2460,1491,Equity,99505.93,2017-07-20 00:00:00
2461,188,Hybrid,281142.51,2022-05-10 00:00:00
2462,1017,Fixed Income,115751.85,2023-01-21 00:00:00
2463,513,Hybrid,19778.27,2023-03-10 00:00:00
2464,1277,Equity,73100.87,2021-04-14 00:00:00
2465,1162,Equity,713616.06,2017-05-27 00:00:00
2466,211,Equity,104137.62,2020-03-23 00:00:00
2467,958,Fixed Income,142762.87,2019-01-11 00:00:00
2468,1214,Equity,220430.09,2024-10-23 00:00:00
2469,1328,Equity,217332.58,2017-10-19 00:00:00
2470,857,Equity,76867.07,2019-10-24 00:00:00
2471,912,Equity,266291.12,2024-11-19 00:00:00
2472,698,Goal-Based,89260.09,2025-03-06 00:00:00
2473,726,Fixed Income,89146.44,2017-09-28 00:00:00
2474,914,Fixed Income,34212.27,2019-03-10 00:00:00
2475,1005,Fixed Income,146498.12,2019-03-21 00:00:00
2476,272,Fixed Income,79560.6,2018-11-29 00:00:00
2477,551,Goal-Based,127216.05,2022-10-22 00:00:00
2478,361,Hybrid,509348.73,2023-08-31 00:00:00
2479,682,Equity,72284.07,2018-01-16 00:00:00
2480,915,Equity,121707.64,2017-06-15 00:00:00
2481,264,Fixed Income,146851.14,2022-04-29 00:00:00
2482,754,Equity,611413.87,2024-11-22 00:00:00
2483,240,Equity,93220.11,2021-01-28 00:00:00
2484,697,Hybrid,111327.87,2017-12-21 00:00:00
2485,857,Goal-Based,125292.71,2021-05-04 00:00:00
2486,563,Hybrid,155113.44,2024-12-06 00:00:00
2487,1142,Equity,72850.54,2020-02-07 00:00:00
2488,619,Goal-Based,252320.82,2022-01-26 00:00:00
2489,57,Equity,192189.84,2018-11-02 00:00:00
2490,734,Hybrid,88178.16,2023-11-11 00:00:00
2491,448,Equity,105971.3,2022-05-01 00:00:00
2492,410,Hybrid,422840.68,2022-08-23 00:00:00
2493,668,Equity,712417.12,2020-02-08 00:00:00
2494,652,Equity,43278.81,2024-01-18 00:00:00
2495,965,Goal-Based,100078.84,2022-06-05 00:00:00
2496,1469,Equity,174330.37,2022-04-16 00:00:00
2497,1421,Fixed Income,335969.24,2022-02-27 00:00:00
2498,552,Hybrid,473433.28,2022-01-17 00:00:00
2499,1250,Equity,153678.84,2020-02-03 00:00:00
2500,99,Fixed Income,403034.2,2022-12-10 00:00:00
