holding_id,portfolio_id,asset_class,instrument_name,quantity,market_value
1822,983,Equity,GOOGL,93,13060.88
1823,818,Equity,NVDA,224,16296.01
1824,2227,Equity,AAPL,790,330124.91
1825,2121,Equity,V,784,235565.55
1826,143,Mutual Fund,US Bluechip Fund,2160,67501.89
1827,1207,Mutual Fund,Global Growth Fund,1118,26514.18
1828,2195,Bond,Corp Bond B,75,79327.22
1829,276,Mutual Fund,Global Growth Fund,2389,222423.92
1830,1485,Mutual Fund,Balanced Income Fund,462,38883.33
1831,1041,Mutual Fund,Balanced Income Fund,1444,78613.61
1832,1452,Cash,USD Cash,1,90523.78
1833,211,ETF,XIC,620,36688.35
1834,420,ETF,EWU,843,235227.96
1835,87,Equity,UNH,840,245760.66
1836,1,Bond,Euro Gov Bond,120,143728.38
1837,679,Bond,Euro Gov Bond,245,93641.72
1838,1288,ETF,EWU,583,76702.34
1839,798,Equity,TSLA,855,138195.14
1840,2197,Equity,NESN,275,40427.09
1841,1861,Equity,MSFT,89,32660.14
1842,2214,Bond,Corp Bond B,151,130474.44
1843,2493,Cash,GBP Cash,1,149146.78
1844,105,Equity,V,315,47732.86
1845,158,ETF,SPY,674,23747.45
1846,1002,Equity,MSFT,947,226186.2
1847,15,Equity,NVDA,507,138011.23
1848,632,Bond,UK Gilt 2030,283,187151.97
1849,778,ETF,SPY,41,8887.78
1850,2034,ETF,QQQ,860,132505.79
1851,2037,Equity,JPM,515,132952.77
1852,2006,Equity,UNH,905,131378.74
1853,1598,Equity,GOOGL,501,187057.83
1854,522,Equity,MSFT,747,310342.34
1855,1762,Equity,NVDA,957,73789.92
1856,578,Mutual Fund,Global Growth Fund,2085,157666.36
1857,660,ETF,XIC,208,11634.68
1858,2409,Equity,V,397,68616
1859,80,Equity,UNH,573,182906.27
1860,1493,Cash,EUR Cash,1,74429.87
1861,1764,Equity,TSLA,954,343243.6
1862,1951,Mutual Fund,Balanced Income Fund,273,22044.11
1863,1114,Equity,UNH,740,57080.78
1864,238,Equity,MSFT,574,137314.2
1865,1993,ETF,EWU,179,74508.86
1866,1915,ETF,SPY,697,16479.26
1867,2338,ETF,QQQ,741,51338.87
1868,2082,Equity,JPM,185,27306.31
1869,1294,Equity,NESN,631,182459.93
1870,1580,Mutual Fund,US Bluechip Fund,1198,11400.19
1871,2396,Equity,JPM,628,250043.01
1872,252,Equity,AAPL,313,33880.9
1873,1070,Mutual Fund,US Bluechip Fund,308,24717.95
1874,2009,Bond,Corp Bond B,76,82419.93
1875,1977,Equity,MSFT,909,72910.95
1876,228,Mutual Fund,US Bluechip Fund,1531,20682.15
1877,240,Equity,AAPL,953,229475.13
1878,1458,ETF,VGK,393,75067.68
1879,1268,Equity,NVDA,320,40306.33
1880,1579,Bond,Corp Bond B,268,99777.85
1881,1852,Equity,NESN,488,36504.08
1882,2491,ETF,QQQ,88,15749.21
1883,2139,ETF,VGK,349,60812.07
1884,292,Mutual Fund,Balanced Income Fund,2334,255607.49
1885,1853,Bond,Corp Bond B,136,131268.51
1886,1675,Equity,UNH,338,101709.93
1887,283,Equity,JPM,457,173460.37
1888,1,Equity,AAPL,868,203848.13
1889,464,Equity,TSLA,169,40822.28
1890,2243,ETF,VTI,410,150315.97
1891,2312,Equity,JPM,984,402682.86
1892,175,Equity,NVDA,971,291476.87
1893,1405,Equity,UNH,931,173174.24
1894,2144,Equity,GOOGL,762,166181.18
1895,1065,Equity,V,592,119074.69
1896,1239,Bond,UST 10Y,213,48752.76
1897,1330,Equity,AAPL,311,34480.12
1898,2314,Bond,UST 10Y,251,204500.59
1899,2196,Equity,GOOGL,508,126470.8
1900,1334,Equity,TSLA,661,269821.02
1901,1116,Equity,UNH,667,217479.78
1902,2110,Equity,TSLA,841,23417.17
1903,315,Bond,Corp Bond A,127,27032
1904,1897,Equity,AMZN,862,200590.39
1905,993,Bond,Corp Bond A,194,158250.04
1906,1392,ETF,QQQ,92,19811.99
1907,1590,Bond,Euro Gov Bond,121,96072.2
1908,372,Mutual Fund,Global Growth Fund,2339,217498.63
1909,2493,Equity,JPM,596,207782.34
1910,284,Mutual Fund,US Bluechip Fund,2091,147476.65
1911,1786,Mutual Fund,US Bluechip Fund,486,50648.24
1912,648,Equity,JPM,370,144096.33
1913,2118,Bond,UK Gilt 2030,273,272727.28
1914,168,Equity,UNH,510,163248.05
1915,2355,Equity,MSFT,267,92270.81
1916,2451,Mutual Fund,Global Growth Fund,2218,174649.53
1917,172,Equity,NVDA,908,28325.51
1918,566,Mutual Fund,US Bluechip Fund,589,8240.1
1919,1548,Mutual Fund,US Bluechip Fund,760,36296.94
1920,2436,ETF,SPY,80,13122.06
1921,1228,Mutual Fund,Euro Equity Fund,1657,139806.05
1922,1240,Equity,NVDA,340,108684.27
1923,1239,ETF,XIC,335,10528.6
1924,1213,ETF,VGK,304,131566.21
1925,2462,Equity,NVDA,272,21465.13
1926,1115,ETF,VTI,983,289202.08
1927,1661,ETF,EWU,891,303250.29
1928,407,Equity,V,870,201190.4
1929,279,ETF,SPY,798,33912.87
1930,1291,Cash,CAD Cash,1,140461.01
1931,762,Mutual Fund,Global Growth Fund,593,70616.71
1932,1181,Bond,UST 5Y,9,5933.36
1933,2310,ETF,XIC,793,75709.17
1934,1670,Mutual Fund,Global Growth Fund,764,66658.41
1935,1644,Bond,Euro Gov Bond,57,42691.69
1936,480,Equity,NVDA,96,15443.36
1937,1426,Equity,MSFT,983,315648.08
1938,712,Equity,TSLA,33,11678.75
1939,1120,Bond,Corp Bond B,154,147900.98
1940,481,Equity,NESN,755,155035.51
1941,8,ETF,VGK,278,22480.7
1942,1866,Mutual Fund,Euro Equity Fund,632,23102.26
1943,499,ETF,EWU,112,21811.14
1944,1690,Bond,Corp Bond B,273,283197.45
1945,81,Bond,UK Gilt 2030,217,236952.38
1946,2141,Mutual Fund,Euro Equity Fund,748,71120.03
1947,2195,Bond,Corp Bond A,186,172817.85
1948,1052,Bond,Euro Gov Bond,40,42781.84
1949,1203,Cash,CAD Cash,1,38695.33
1950,1275,ETF,VGK,149,54818.85
1951,414,Bond,Euro Gov Bond,51,57169.65
1952,829,Equity,NESN,926,352199.98
1953,2353,Mutual Fund,Balanced Income Fund,502,42889.78
1954,676,Bond,UST 10Y,206,70694
1955,2108,Equity,TSLA,590,23900.72
1956,196,Equity,AMZN,739,163855.15
1957,396,Bond,Corp Bond A,295,127046.22
1958,1296,Mutual Fund,Global Growth Fund,253,6226.64
1959,1047,Equity,GOOGL,816,170306.49
1960,200,ETF,VTI,997,323967.44
1961,2276,ETF,VGK,837,266837.24
1962,1280,Cash,USD Cash,1,82935.91
1963,156,Bond,Corp Bond B,148,44667.02
1964,1573,Equity,V,245,38816.59
1965,442,Bond,Corp Bond A,294,155792.86
1966,530,ETF,VGK,528,67992.39
1967,2272,Equity,NVDA,207,58099.25
1968,1244,Cash,CAD Cash,1,113588.88
1969,2076,ETF,SPY,711,319284.85
1970,504,ETF,VTI,845,250493.07
1971,1029,Bond,UST 5Y,115,56180.08
1972,1855,Mutual Fund,Euro Equity Fund,2334,155211.54
1973,264,Bond,UST 10Y,60,16326.39
1974,118,ETF,XIC,409,70828.29
1975,1898,Equity,AAPL,333,134946.21
1976,597,Equity,V,840,148834.97
1977,834,Bond,UST 5Y,255,219055.42
1978,192,ETF,XIC,931,138467.49
1979,1632,ETF,SPY,847,311113.23
1980,1051,ETF,VGK,151,20893.78
1981,892,Equity,V,650,81285.01
1982,1913,Mutual Fund,Balanced Income Fund,1794,131239.7
1983,780,Bond,UST 10Y,57,47760.15
1984,449,Equity,NESN,163,26775.36
1985,370,Equity,UNH,741,294866.34
1986,296,Mutual Fund,Euro Equity Fund,801,91038.01
1987,217,Mutual Fund,Euro Equity Fund,2060,93035.03
1988,966,Bond,Corp Bond B,215,74819.15
1989,2311,Equity,GOOGL,427,67879.58
1990,680,Mutual Fund,Global Growth Fund,1907,208650.92
1991,1887,Bond,UST 10Y,141,102147.88
1992,2038,ETF,VGK,396,88826.14
1993,1339,ETF,VGK,570,229160.76
1994,1448,Bond,UST 5Y,219,82827.77
1995,507,Bond,UST 5Y,131,11244.81
1996,1419,Equity,NVDA,726,33248.94
1997,1899,Mutual Fund,Euro Equity Fund,1728,106399.83
1998,451,Mutual Fund,Global Growth Fund,2488,263494.12
1999,476,ETF,VGK,34,6745.62
2000,1464,ETF,VGK,834,167145.73
2001,1920,Mutual Fund,Balanced Income Fund,515,8327.62
2002,1231,Bond,Euro Gov Bond,86,65581.02
2003,1668,Mutual Fund,Euro Equity Fund,570,6099.13
2004,1357,ETF,VTI,742,55603.49
2005,177,Equity,NESN,749,22178.79
2006,1456,Equity,NVDA,515,183257.95
2007,15,Equity,AMZN,109,24897.09
2008,2368,Equity,NESN,216,6176.37
2009,418,ETF,QQQ,555,184303.9
2010,2081,Equity,AAPL,278,119090.63
2011,574,ETF,EWU,30,1346.05
2012,860,Bond,UK Gilt 2030,45,20153.22
2013,1239,Bond,Corp Bond B,204,68318.98
2014,1981,ETF,QQQ,200,72690.9
2015,2058,Equity,AAPL,639,24434
2016,1200,Equity,GOOGL,186,58664.43
2017,2040,Mutual Fund,Balanced Income Fund,1238,26780.98
2018,1486,Cash,EUR Cash,1,135232.93
2019,1488,Equity,V,609,19232.11
2020,1894,Mutual Fund,Euro Equity Fund,394,20582.88
2021,1445,Equity,GOOGL,861,265507.86
2022,1471,Equity,UNH,593,218608.3
2023,2393,Cash,GBP Cash,1,105464.73
2024,955,Bond,UST 5Y,103,121287.38
2025,514,Mutual Fund,Global Growth Fund,2181,142426.06
2026,919,ETF,QQQ,856,278931.61
2027,1222,Equity,JPM,767,240773.5
2028,666,Equity,MSFT,472,159656.65
2029,2291,Equity,NESN,203,12503.93
2030,465,Equity,GOOGL,542,77590.24
2031,1502,Mutual Fund,Euro Equity Fund,62,4450.56
2032,831,Equity,UNH,478,122553.12
2033,651,Cash,GBP Cash,1,110970.21
2034,671,Equity,GOOGL,454,105995.74
2035,1850,Equity,GOOGL,532,94634.74
2036,1848,Mutual Fund,US Bluechip Fund,1472,120277.19
2037,1504,Equity,NESN,206,70251.02
2038,2126,Equity,AMZN,1000,416948.6
2039,754,ETF,QQQ,75,25476.4
2040,1370,Mutual Fund,Global Growth Fund,2210,174254.06
2041,317,Bond,UST 10Y,28,29772.63
2042,110,Bond,UST 5Y,16,8196.71
2043,32,Equity,AMZN,739,261079.92
2044,2417,ETF,VTI,686,56580
2045,327,Bond,Corp Bond B,145,13918.46
2046,1338,Mutual Fund,Global Growth Fund,2060,63779.47
2047,2211,Bond,Euro Gov Bond,136,137406.97
2048,83,ETF,VGK,481,194760.06
2049,586,Bond,UK Gilt 2030,50,23287
2050,1258,Bond,Corp Bond A,56,66264.83
2051,1622,Bond,Euro Gov Bond,62,12516.14
2052,1658,Bond,Corp Bond B,285,286417.98
2053,827,ETF,SPY,299,43744.32
2054,589,Equity,V,883,51305.81
2055,147,Mutual Fund,US Bluechip Fund,1227,35167.77
2056,1326,ETF,QQQ,980,30616.2
2057,417,Mutual Fund,Euro Equity Fund,342,5696.17
2058,689,Bond,Corp Bond A,191,175103.33
2059,2407,ETF,SPY,315,31788.53
2060,1065,Bond,UST 10Y,133,73514.09
2061,1062,Bond,UST 10Y,208,54157.22
2062,299,Bond,UST 10Y,244,20800.49
2063,2,Equity,GOOGL,94,41337.82
2064,1277,ETF,VTI,736,75974.31
2065,1606,Cash,GBP Cash,1,88735.41
2066,1891,Bond,Corp Bond B,57,28483.61
2067,1673,Bond,Euro Gov Bond,235,120601.57
2068,1316,Equity,TSLA,732,160980.25
2069,2224,ETF,QQQ,91,34968.74
2070,405,Equity,MSFT,957,177274.55
2071,1037,Bond,UST 10Y,221,120509.93
2072,516,Equity,JPM,251,93158.07
2073,2317,Mutual Fund,Euro Equity Fund,639,5896.34
2074,367,Mutual Fund,Balanced Income Fund,625,49909.29
2075,2200,Bond,Corp Bond B,212,201091.58
2076,1041,Equity,TSLA,832,45992.74
2077,764,Mutual Fund,Global Growth Fund,557,30785.11
2078,313,Equity,UNH,286,88020.73
2079,1513,Bond,UST 10Y,185,200467.36
2080,1929,Equity,V,939,304107.49
2081,233,Equity,NESN,258,82548.42
2082,695,Bond,Corp Bond B,205,124967.46
2083,2187,ETF,SPY,540,78342.37
2084,2477,Bond,UK Gilt 2030,109,35996.95
2085,2429,Equity,JPM,352,37233.96
2086,180,ETF,VTI,266,105895.95
2087,390,Equity,GOOGL,275,68544.36
2088,691,Cash,EUR Cash,1,126708.01
2089,2299,Equity,TSLA,61,20370.33
2090,2035,Mutual Fund,Euro Equity Fund,710,33631.58
2091,330,Mutual Fund,Euro Equity Fund,1037,20710.26
2092,851,Equity,NESN,495,198430.75
2093,2085,Equity,UNH,777,348205.28
2094,1645,ETF,VTI,406,86646.37
2095,1352,Bond,UK Gilt 2030,201,74594.12
2096,1701,Cash,CAD Cash,1,23845.3
2097,1242,Equity,AAPL,835,50613.84
2098,1355,Mutual Fund,US Bluechip Fund,37,2762.63
2099,789,Bond,UST 5Y,225,97199.85
2100,813,Mutual Fund,Balanced Income Fund,2218,115594.94
2101,2305,Equity,TSLA,843,157747.23
2102,1904,Cash,EUR Cash,1,77837.13
2103,1294,ETF,VTI,31,4013.55
2104,2088,Equity,NVDA,961,65484.13
2105,693,Equity,GOOGL,891,286981.32
2106,2050,Bond,UK Gilt 2030,60,42801.71
2107,563,ETF,QQQ,842,109951.7
2108,1667,ETF,SPY,595,204469.72
2109,1586,Equity,V,155,30781.75
2110,1881,Bond,Euro Gov Bond,114,72514.48
2111,633,ETF,SPY,140,38775.56
2112,1710,Mutual Fund,US Bluechip Fund,521,13717.03
2113,568,Bond,Corp Bond B,285,328320.51
2114,246,Equity,GOOGL,104,7089.5
2115,2414,Equity,JPM,264,43180.85
2116,267,Mutual Fund,Balanced Income Fund,1120,32694.4
2117,2243,ETF,VGK,629,29452.28
2118,983,Equity,MSFT,417,44817.71
2119,1327,Equity,V,545,209940.04
2120,2370,Mutual Fund,Euro Equity Fund,1578,42884.96
2121,2174,ETF,XIC,21,946.94
2122,1065,Equity,TSLA,717,319337.21
2123,619,Cash,CAD Cash,1,93384.12
2124,578,Bond,UST 10Y,208,207464.68
2125,1667,ETF,QQQ,921,292677.67
2126,1993,Cash,GBP Cash,1,89294.57
2127,2118,Equity,AMZN,166,48690.01
2128,1219,Equity,AMZN,330,70276.29
2129,2316,Cash,EUR Cash,1,125915.56
2130,2168,Bond,Corp Bond A,100,11690.51
2131,1780,Equity,TSLA,640,171722.92
2132,957,Mutual Fund,Balanced Income Fund,1207,134605.57
2133,1347,ETF,VTI,511,74846.18
2134,1364,Equity,NESN,202,46440.62
2135,1905,Equity,UNH,888,271119.85
2136,2042,Cash,USD Cash,1,124142.83
2137,739,Mutual Fund,Global Growth Fund,2440,249863.95
2138,414,Equity,NVDA,461,153480.67
2139,1505,Equity,NVDA,653,228027.98
2140,738,Bond,Corp Bond B,184,214607.97
2141,388,ETF,SPY,874,351286.7
2142,1498,ETF,VGK,509,216702.64
2143,1866,Bond,Corp Bond B,269,32355.46
2144,351,Mutual Fund,Balanced Income Fund,859,56652.08
2145,316,Bond,UST 5Y,139,159978.6
2146,1011,Equity,V,875,74055.42
2147,1009,Equity,NESN,405,79244.69
2148,776,ETF,XIC,244,86515.67
2149,1826,ETF,QQQ,216,96410.99
2150,514,ETF,QQQ,304,80636.32
2151,2453,Equity,TSLA,594,254526.79
2152,512,Equity,NESN,834,147297.64
2153,1472,Mutual Fund,Euro Equity Fund,707,64716.4
2154,1561,Equity,GOOGL,604,230364.19
2155,380,Equity,AMZN,452,68436.69
2156,1091,Equity,UNH,894,181100.43
2157,1909,Equity,GOOGL,532,138804.35
2158,1510,Equity,JPM,562,100941.12
2159,367,Bond,Euro Gov Bond,197,118532.55
2160,382,Cash,EUR Cash,1,124619.69
2161,278,Equity,GOOGL,598,260827.94
2162,693,Mutual Fund,US Bluechip Fund,2454,166019.24
2163,385,Equity,UNH,45,16535.02
2164,380,Bond,Corp Bond A,265,83362.66
2165,295,ETF,VGK,190,63432.48
2166,424,Equity,MSFT,442,160258.53
2167,355,Mutual Fund,Global Growth Fund,961,47973.57
2168,113,ETF,EWU,903,394669.63
2169,2439,Bond,Corp Bond B,75,70108.97
2170,2326,ETF,VTI,925,94986.23
2171,262,ETF,XIC,715,119824.71
2172,1619,Equity,AAPL,652,30668.01
2173,47,Equity,AMZN,107,36086.82
2174,1461,Bond,Euro Gov Bond,269,69500.15
2175,587,Equity,MSFT,997,279085.65
2176,1913,Equity,JPM,115,41516.35
2177,515,Mutual Fund,Euro Equity Fund,1630,182360.25
2178,1833,Equity,UNH,584,23362.49
2179,230,Cash,CAD Cash,1,84261.2
2180,413,Equity,AAPL,948,211105.89
2181,119,Equity,V,274,51379.85
2182,1690,Equity,GOOGL,744,261240.5
2183,829,ETF,QQQ,992,69855.4
2184,1258,Mutual Fund,Balanced Income Fund,759,90623
2185,2305,Mutual Fund,Balanced Income Fund,1682,83135.09
2186,191,Cash,GBP Cash,1,45043.22
2187,1891,Mutual Fund,Euro Equity Fund,308,2785.64
2188,553,Mutual Fund,Balanced Income Fund,1808,49455.69
2189,867,Mutual Fund,Global Growth Fund,297,16550.92
2190,226,ETF,XIC,763,149154.4
2191,600,Cash,EUR Cash,1,40673.78
2192,2153,Bond,UST 10Y,59,56730.89
2193,1402,Bond,Corp Bond B,232,137349.85
2194,1150,Equity,V,127,19967.65
2195,587,Equity,MSFT,280,103079.09
2196,571,Equity,TSLA,837,87701.35
2197,619,Equity,V,539,86200.31
2198,850,Equity,UNH,593,181291.71
2199,2280,Equity,MSFT,708,289286.05
2200,1884,Mutual Fund,US Bluechip Fund,1058,65255.94
2201,1041,ETF,SPY,971,269712.04
2202,477,Mutual Fund,Euro Equity Fund,160,5204.4
2203,2046,ETF,QQQ,332,54333.95
2204,380,ETF,EWU,279,40574.7
2205,1187,ETF,VGK,970,332012.37
2206,868,Equity,MSFT,232,61498.24
2207,683,ETF,XIC,855,222377.11
2208,2137,Equity,AMZN,180,48910.6
2209,1252,ETF,SPY,725,151114.08
2210,901,Bond,UST 5Y,143,68045.62
2211,722,Mutual Fund,Balanced Income Fund,2102,166016.02
2212,823,Mutual Fund,US Bluechip Fund,602,31184.47
2213,2293,ETF,SPY,29,11768.93
2214,1825,Equity,GOOGL,101,36476.16
2215,1739,Equity,NVDA,914,125455.52
2216,2056,Equity,JPM,881,185529.9
2217,1654,Equity,NESN,237,53107.55
2218,569,Mutual Fund,Balanced Income Fund,2240,225461.48
2219,1492,ETF,SPY,178,60448.17
2220,1165,Mutual Fund,Global Growth Fund,284,32018.07
2221,2471,Equity,GOOGL,283,39152
2222,1350,ETF,VTI,984,412107
2223,2105,Equity,UNH,900,327372.99
2224,235,Cash,GBP Cash,1,57824.62
2225,724,ETF,EWU,19,8397.13
2226,1823,Bond,UST 10Y,147,68193.28
2227,1237,Equity,NVDA,599,74263.78
2228,1711,ETF,XIC,648,284466.08
2229,322,Bond,UST 5Y,77,57544.04
2230,182,Mutual Fund,US Bluechip Fund,2138,232344.12
2231,612,ETF,QQQ,618,69572.09
2232,1324,Mutual Fund,Euro Equity Fund,1964,97336.03
2233,1756,Mutual Fund,US Bluechip Fund,2281,132554.29
2234,1333,Bond,Corp Bond A,288,316789.25
2235,2091,Bond,Euro Gov Bond,12,5516.57
2236,2225,Mutual Fund,US Bluechip Fund,1875,80127.06
2237,2189,Cash,USD Cash,1,68457.07
2238,1906,Equity,JPM,271,83411.03
2239,1503,Mutual Fund,Global Growth Fund,1870,152206.86
2240,394,Equity,NESN,554,163203.63
2241,1328,Equity,V,375,44525.7
2242,2152,Equity,GOOGL,422,183611.56
2243,208,ETF,VGK,53,18770.95
2244,2436,Equity,JPM,805,334738.44
2245,873,Bond,UST 10Y,296,140379.33
2246,1256,Equity,AAPL,751,115799.1
2247,958,Bond,UST 10Y,252,220169.45
2248,699,Bond,UST 5Y,263,247626.44
2249,552,ETF,QQQ,282,116143.35
2250,1239,ETF,VGK,539,209003.87
2251,1210,Equity,GOOGL,569,39633.29
2252,220,Bond,UK Gilt 2030,251,200558.29
2253,2212,ETF,EWU,106,22050.79
2254,1732,ETF,SPY,41,3245.81
2255,271,Equity,MSFT,316,28341.91
2256,1753,Bond,UST 10Y,68,45216.05
2257,334,Cash,USD Cash,1,60075.82
2258,1279,Bond,Corp Bond B,44,22519.42
2259,1055,Equity,JPM,365,43110.66
2260,1280,ETF,VTI,336,86179.5
2261,18,Mutual Fund,US Bluechip Fund,1452,46027.77
2262,2268,Mutual Fund,Balanced Income Fund,1954,75137.21
2263,598,Bond,UK Gilt 2030,229,187545.14
2264,2080,Equity,JPM,363,84474.78
2265,1690,Bond,UK Gilt 2030,5,4572.35
2266,2124,Bond,UST 10Y,230,28418.45
2267,1430,ETF,XIC,893,373853.25
2268,1992,Equity,GOOGL,930,313091.35
2269,1586,Mutual Fund,Euro Equity Fund,52,5129.16
2270,2015,Cash,GBP Cash,1,7763.11
2271,70,Equity,V,653,165997.06
2272,2438,Equity,MSFT,820,274855.52
2273,1771,Equity,NESN,613,82387.92
2274,758,Equity,JPM,762,333638.76
2275,507,Equity,UNH,590,225883.51
2276,1230,Cash,CAD Cash,1,93212.08
2277,1450,Bond,Corp Bond B,104,38201.21
2278,2495,Bond,Corp Bond A,129,71748.7
2279,1359,Cash,CAD Cash,1,54842.12
2280,1711,Mutual Fund,Euro Equity Fund,699,32046.02
2281,1190,ETF,XIC,357,70478.17
2282,1405,Mutual Fund,Balanced Income Fund,178,4697.46
2283,2034,Mutual Fund,US Bluechip Fund,401,16235.67
2284,1566,ETF,QQQ,168,52682.78
2285,166,Mutual Fund,Balanced Income Fund,2050,193110.43
2286,2462,Equity,NESN,121,37399.04
2287,818,ETF,EWU,801,191000.95
2288,1789,Mutual Fund,Balanced Income Fund,83,8706.85
2289,947,Equity,GOOGL,734,52530.02
2290,2158,ETF,SPY,453,169339.46
2291,1409,Equity,NVDA,220,45965.96
2292,1895,Mutual Fund,Balanced Income Fund,530,27831.16
2293,2054,Equity,UNH,797,73675.76
2294,2404,Mutual Fund,US Bluechip Fund,876,10995.88
2295,1200,Mutual Fund,Euro Equity Fund,248,9654.94
2296,2454,Mutual Fund,US Bluechip Fund,69,7840.18
2297,1349,Equity,V,138,50280.73
2298,144,Bond,UST 5Y,32,27565.04
2299,152,Equity,NESN,87,31373.3
2300,1881,Cash,USD Cash,1,132982.75
2301,1312,Mutual Fund,Global Growth Fund,2451,266626.64
2302,1186,Equity,TSLA,753,203295.37
2303,662,Bond,UK Gilt 2030,30,5422.45
2304,1459,ETF,VTI,318,92544.09
2305,2256,Bond,Corp Bond B,223,64146.92
2306,1253,Bond,UK Gilt 2030,145,86900.79
2307,1660,Bond,UK Gilt 2030,50,20313.51
2308,523,Equity,NESN,45,6733.11
2309,303,Equity,NESN,572,13396.32
2310,756,Bond,UK Gilt 2030,33,23434.12
2311,1292,Equity,MSFT,711,269372.23
2312,1019,Equity,AMZN,410,33243.72
2313,454,Bond,Corp Bond B,272,95894.83
2314,83,ETF,VGK,523,193730.23
2315,1430,Equity,JPM,255,19988.98
2316,1987,Bond,UST 10Y,55,52276.89
2317,2003,Equity,V,885,331806.86
2318,1735,Bond,Corp Bond B,75,76856.92
2319,2086,Equity,JPM,620,45484.77
2320,423,ETF,QQQ,466,110167.81
2321,850,ETF,EWU,325,59504.71
2322,2372,ETF,SPY,459,14745.22
2323,822,ETF,SPY,762,26714.88
2324,538,ETF,VGK,739,312629.25
2325,2091,Bond,Corp Bond A,121,125175.44
2326,2257,Bond,Corp Bond B,248,153898.19
2327,347,ETF,VTI,409,150216.64
2328,85,Bond,UK Gilt 2030,228,238467.78
2329,1332,Cash,EUR Cash,1,27555.31
2330,2324,ETF,VTI,864,25549.2
2331,1579,ETF,QQQ,304,41563.31
2332,774,Cash,GBP Cash,1,34415.25
2333,1837,Bond,Euro Gov Bond,50,5636.25
2334,1297,ETF,XIC,112,21301.47
2335,1577,ETF,XIC,152,68139.81
2336,2090,Equity,AAPL,419,96605.66
2337,63,Bond,UST 10Y,195,166262.21
2338,2340,ETF,QQQ,460,197428.82
2339,639,Equity,AAPL,791,19906.79
2340,758,ETF,EWU,852,112519.52
2341,1832,ETF,SPY,102,23340.07
2342,2132,Equity,TSLA,577,80872.25
2343,634,Equity,JPM,262,15338.56
2344,1529,Equity,TSLA,491,31164.95
2345,899,Equity,MSFT,956,69128.34
2346,659,Mutual Fund,Global Growth Fund,194,6359.17
2347,1052,Equity,MSFT,631,208584.15
2348,555,Bond,Corp Bond B,283,218448.96
2349,1924,Bond,Corp Bond A,20,5534.05
2350,1038,ETF,VTI,816,345821.12
2351,2218,Equity,GOOGL,975,357902.42
2352,1005,ETF,SPY,613,29551.21
2353,77,Equity,JPM,828,154649.28
2354,1970,ETF,VTI,608,230387.49
2355,1025,Equity,GOOGL,826,133173.59
2356,2495,ETF,EWU,86,12564.34
2357,1308,ETF,VGK,379,144865.64
2358,1329,Equity,MSFT,963,313890.5
2359,310,Mutual Fund,Euro Equity Fund,776,9777.53
2360,555,ETF,EWU,739,329972
2361,205,Equity,MSFT,28,4035.61
2362,2248,Mutual Fund,US Bluechip Fund,1487,35250.34
2363,130,ETF,SPY,915,230049.17
2364,1048,ETF,XIC,558,208869.93
2365,1949,Equity,NVDA,773,347645.62
2366,1142,Cash,EUR Cash,1,24919.15
2367,2432,Equity,JPM,65,9479.02
2368,1842,Bond,Corp Bond A,126,94563
2369,1630,ETF,XIC,266,105270.98
2370,106,Equity,GOOGL,259,41804.74
2371,290,Cash,EUR Cash,1,94405.33
2372,1527,Equity,TSLA,594,256803.15
2373,1854,Bond,Corp Bond B,246,34683.73
2374,2478,Equity,NESN,199,19334.15
2375,1456,Equity,AMZN,373,26232.72
2376,2108,Bond,Euro Gov Bond,80,16499.37
2377,801,Equity,TSLA,202,26842.75
2378,1756,Mutual Fund,Euro Equity Fund,1294,126624.82
2379,1186,Equity,NVDA,722,136989.25
2380,514,Bond,Corp Bond A,267,301451.48
2381,2247,Mutual Fund,Balanced Income Fund,1184,123569.21
2382,879,Mutual Fund,US Bluechip Fund,2366,71845.25
2383,1682,Equity,NESN,831,215772.18
2384,160,Equity,TSLA,788,58097.72
2385,382,Equity,UNH,329,114063.79
2386,2457,Equity,UNH,925,235899.97
2387,1116,Mutual Fund,Global Growth Fund,1479,40605.78
2388,955,Mutual Fund,Balanced Income Fund,2336,202456.27
2389,608,Mutual Fund,Balanced Income Fund,78,6667.49
2390,1533,Mutual Fund,Global Growth Fund,194,14380
2391,1802,Mutual Fund,Balanced Income Fund,1615,103247.94
2392,755,Equity,TSLA,971,58206.41
2393,609,Equity,NVDA,394,53726.21
2394,1431,Equity,V,696,223308.41
2395,1610,Equity,AAPL,837,304819.22
2396,2002,Mutual Fund,Euro Equity Fund,573,31701.8
2397,95,Equity,AAPL,864,316799.2
2398,616,ETF,VTI,574,20744.44
2399,2337,Mutual Fund,US Bluechip Fund,1726,81281.04
2400,2433,Bond,Corp Bond A,101,33754.17
2401,701,Mutual Fund,US Bluechip Fund,62,4972.52
2402,448,Equity,AAPL,448,80417.14
2403,115,ETF,XIC,508,208376.18
2404,2105,Bond,Corp Bond A,144,35706.04
2405,1391,Equity,V,471,163609.89
2406,2492,Bond,UST 10Y,180,155559.12
2407,1829,Mutual Fund,Balanced Income Fund,667,57303.12
2408,528,ETF,SPY,577,75261.59
2409,337,Bond,Corp Bond A,41,18999.23
2410,940,Equity,NESN,196,17414.61
2411,1117,Equity,V,131,52257.54
2412,424,Cash,GBP Cash,1,93640.04
2413,1916,ETF,SPY,919,86775.81
2414,2106,Equity,AMZN,89,7755.53
